userName,content,score,at,replyContent,date,time
Pengguna Google,oke,5,2025-06-13 11:55:26,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-06-13,11:55:26
Pengguna Google,Bagus sekali,5,2025-06-13 11:05:32,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,11:05:32
Pengguna Google,mantap,5,2025-06-13 10:43:09,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,10:43:09
Pengguna Google,"kenapa sering gangguan koneksi, padahal jaringan saya aman",4,2025-06-13 10:15:31,"Hai Kyoko, mohon maaf atas ketidaknyamanannya. Pastikan Anda sudah menggunakan aplikasi Traveloka versi terbaru, menggunakan jaringan pribadi/bukan wifi dan silakan hapus cache pada aplikasi Traveloka Anda. Apabila tetap terkendala, silakan hubungi kami melalui email cs@traveloka.com beserta screenshot kendala yang Anda alami. Terima kasih. -DK",2025-06-13,10:15:31
Pengguna Google,mantap,5,2025-06-13 08:34:14,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,08:34:14
Pengguna Google,"jelas jelas cicil 1 bulan, ada bunga nya utk 1 bulan. ekh di tagihkan dalam hitungan hari..kocak bgt",2,2025-06-13 08:28:32,"Hai Mega. Mohon maaf atas ketidaknyamanan yang Anda alami, perihal penagihan. Informasi yang Anda terima merupakan pengingat pembayaran, bukan sebuah penagihan, dan dilakukan secara otomatis oleh sistem kami. Silakan abaikan pesan tersebut. Jangan ragu untuk menghubungi kami via cs@paylater.co.id jika Anda memiliki pertanyaan. Terima kasih. -NM",2025-06-13,08:28:32
Pengguna Google,mantap,5,2025-06-13 07:43:26,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,07:43:26
Pengguna Google,bagus🤸‍♂️🤸‍♂️,5,2025-06-13 07:37:18,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-06-13,07:37:18
Pengguna Google,saya terbantu,5,2025-06-13 06:56:47,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,06:56:47
Pengguna Google,boleh pertama coba deg deg an tapi alhamdulillah lancar tinggal pergi bandara,5,2025-06-13 06:39:01,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-06-13,06:39:01
Pengguna Google,sangat sangat membantu,5,2025-06-13 06:25:37,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,06:25:37
Pengguna Google,baik,5,2025-06-13 05:52:20,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,05:52:20
Pengguna Google,sangat mendukung bagi perantau,5,2025-06-13 05:50:40,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-06-13,05:50:40
Pengguna Google,pelayanan ok 👍,5,2025-06-13 05:43:58,"Hai Kak, terima kasih atas feedbacknya. Jika Kakak memiliki saran, silakan sampaikan melalui fitur Message Center di kanan atas homepage Traveloka App agar kami dapat terus meningkatkan layanan kami. Pantau terus Traveloka untuk penawaran spesial lainnya!",2025-06-13,05:43:58
Pengguna Google,"saya mau pesan tiket kereta dari jember ke jakarta tapi kok penuh semua. sudah dicoba semua dari yg paling mahal ke yg pling murah pas di klik lanjutkan selalu muncul (maaf, kereta ini sudah penuh)",3,2025-06-13 05:41:36,"Hai Pengguna Setia Traveloka, kami mohon maaf atas ketidaknyamanannya. Ketersediaan tiket di Traveloka mengikuti kebijakan pihak KAI. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email cs@traveloka.com beserta screenshot. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -NM",2025-06-13,05:41:36
Pengguna Google,mantap,5,2025-06-13 05:05:36,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,05:05:36
Pengguna Google,good,5,2025-06-13 04:45:20,"Hey there! We are so grateful for your support. We hope you continue to enjoy our products and offers. If you have any additional feedback or suggestions, feel free to chat with our Customer Service by tapping the chat bubble icon at the top right of the Traveloka App homepage. Our team would be delighted to assist you. Thank you!",2025-06-13,04:45:20
Pengguna Google,sangat membantu 🫶🫶,5,2025-06-13 04:19:07,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,04:19:07
Pengguna Google,sangat bagus dan sangat membantu.,5,2025-06-13 04:16:52,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-06-13,04:16:52
Pengguna Google,"alhamdulillah baru lagi aplikasi Traveloka tapi lancar. panduannya sangat baik untuk lansia seperti kami, semoga tambah sukses aamiin, terimakasih.",5,2025-06-13 04:13:48,"Hai Kak, terima kasih atas feedbacknya. Jika Kakak memiliki saran, silakan sampaikan melalui fitur Message Center di kanan atas homepage Traveloka App agar kami dapat terus meningkatkan layanan kami. Pantau terus Traveloka untuk penawaran spesial lainnya!",2025-06-13,04:13:48
Pengguna Google,terbaik,5,2025-06-13 04:04:27,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,04:04:27
Pengguna Google,good traveloka mempermudah semua kebutuhan traveling dan kegiatan i love it..,5,2025-06-13 03:33:53,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,03:33:53
Pengguna Google,Terbaik,5,2025-06-13 03:27:57,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-06-13,03:27:57
Pengguna Google,cepat,5,2025-06-13 03:08:59,"Hai Kak, terima kasih atas feedbacknya. Jika Kakak memiliki saran, silakan sampaikan melalui fitur Message Center di kanan atas homepage Traveloka App agar kami dapat terus meningkatkan layanan kami. Pantau terus Traveloka untuk penawaran spesial lainnya!",2025-06-13,03:08:59
Pengguna Google,"cepat, sangat membantu..",4,2025-06-13 02:49:41,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,02:49:41
Pengguna Google,User friendly shg memudahkan perjalanan saya,5,2025-06-13 02:44:31,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-06-13,02:44:31
Pengguna Google,terbaik,5,2025-06-13 02:41:46,"Hai Kak, terima kasih atas feedbacknya. Jika Kakak memiliki saran, silakan sampaikan melalui fitur Message Center di kanan atas homepage Traveloka App agar kami dapat terus meningkatkan layanan kami. Pantau terus Traveloka untuk penawaran spesial lainnya!",2025-06-13,02:41:46
Pengguna Google,alhamdulillah,5,2025-06-13 02:37:04,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,02:37:04
Pengguna Google,sangat memuaskan,5,2025-06-13 02:34:08,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,02:34:08
Pengguna Google,mantap,5,2025-06-13 02:08:37,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-06-13,02:08:37
Pengguna Google,Petugas penagih paylater PT Catur nusa sejatera finance tidak punya etika melakukan penagihan ke rumah sepupu saya sudah melewati aturan POJK dari otoritas jasa keuangan yaitu melewati jam 20.00 malam sehingga menganggu istirahat dan privacy tetangga rumahnya,1,2025-06-13 01:44:54,"Hi Udin, kami memohon maaf atas ketidaknyamanan yang terjadi. Silakan hubungi kami via aplikasi Traveloka atau email cs@paylater.co.id terkait ketidaknyamanan yang Anda alami mengenai TPayLater. Kami sangat mengapresiasi laporan Anda dan akan menggunakannya sebagai bahan perbaikan untuk memberikan layanan yang lebih baik. Terima kasih. -LN",2025-06-13,01:44:54
Pengguna Google,"Penggunaan Pertama Teaveloka , Mohon discont yang banyak",5,2025-06-13 00:44:21,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-13,00:44:21
Pengguna Google,"bagus banget, aku jadi terbantu sama traveloka untuk pesen tiket, hotel, dll.",5,2025-06-12 23:54:49,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-12,23:54:49
Pengguna Google,user friendly,5,2025-06-12 23:16:54,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-06-12,23:16:54
Pengguna Google,kenapa saya ggga bisa buka akun saya?,1,2025-06-12 23:11:28,"Hai Widi, mohon maaf atas ketidaknyamanan saat menggunakan platform kami. Mohon bantuan Anda untuk membagikan detail lebih lanjut tentang masalah ini dan, jika memungkinkan, screenshot terkait melalui email cs@traveloka.com. Ini akan membantu kami mengambil tindakan yang tepat untuk meningkatkan pengalaman Anda. Terima kasih. -DN",2025-06-12,23:11:28
Pengguna Google,"tiket murah ,cuman cpet hbis",5,2025-06-12 23:06:50,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-06-12,23:06:50
Pengguna Google,goodd,5,2025-06-12 18:20:54,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-06-12,18:20:54
Pengguna Google,terbaikkk,5,2025-06-12 18:10:23,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-06-12,18:10:23
Pengguna Google,Terbaik.Terimah Kasih banyak Traveloka Atas Perhatiannya,5,2025-06-12 15:40:15,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-12,15:40:15
Pengguna Google,Selalu jd andalan,5,2025-06-12 15:20:51,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-06-12,15:20:51
Pengguna Google,sangat baik,5,2025-06-12 15:14:24,"Hai Kak, terima kasih atas feedbacknya. Jika Kakak memiliki saran, silakan sampaikan melalui fitur Message Center di kanan atas homepage Traveloka App agar kami dapat terus meningkatkan layanan kami. Pantau terus Traveloka untuk penawaran spesial lainnya!",2025-06-12,15:14:24
Pengguna Google,menginap di hotel o surabaya bayar by aplikasi treveloka.udah trasfer.begity sampi hotel di mintak i tambahan lagi 50 k.karna katanya harga di treveloka gak sesuai dg harga hotel. ini gmana konsepnya trveloka kok bisa gak sesuai seperti ini.mohon banguna kebijakanya.klok bihak hotel gak setuju ngapain pasang jadi pilihan di trveloka.snagat kecewa sekali,1,2025-06-12 14:56:08,"Hai Youle, kami mohon maaf terkait masalah dengan pemesanan Anda. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -DN",2025-06-12,14:56:08
Pengguna Google,♥️,4,2025-06-12 14:50:57,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-06-12,14:50:57
Pengguna Google,oke,5,2025-06-12 14:48:01,"Hey there! We are so grateful for your support. We hope you continue to enjoy our products and offers. If you have any additional feedback or suggestions, feel free to chat with our Customer Service by tapping the chat bubble icon at the top right of the Traveloka App homepage. Our team would be delighted to assist you. Thank you!",2025-06-12,14:48:01
Pengguna Google,sanggat puas,5,2025-06-12 14:16:12,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-12,14:16:12
Pengguna Google,sangat membantu,5,2025-06-12 13:39:46,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-12,13:39:46
Pengguna Google,nice apps,5,2025-06-12 13:32:18,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-06-12,13:32:18
Pengguna Google,"kenapa kalau mau melakukan pembayaran harganya jadi berubah dari harga awal? harga tertera untuk 1 tiket 1.003, pas mau melakukan pembayaran harga satuannya jadi 1,700++(ini diluar biaya"" lain kayak pelayanan dll), gak jelas bgt, ngeselin. kalau emang harga awalnya emg 1,7 yaudah tulisnya 1,7, jangan direndahin! bikin org emosi setiap mau bayar",1,2025-06-12 13:20:07,"Hai Dina, kami mohon maaf atas kekecewaan Anda. Tim kami senantiasa berusaha sebaik mungkin untuk memberikan harga paling kompetitif. Namun, penetapan harga di platform kami juga bergantung pada mitra. Jika Anda masih memiliki pertanyaan silakan hubungi kami melalui email cs@traveloka.com. Terima kasih. -VA",2025-06-12,13:20:07
Pengguna Google,good,5,2025-06-12 13:12:37,"Thank you for your positive feedback! If you have any suggestions for improvement, please feel free to share them with us through the Message Center feature at the top right of the Traveloka App homepage. Do stay tuned for more interesting updates and offers from Traveloka!",2025-06-12,13:12:37
Pengguna Google,Mantap,5,2025-06-12 13:03:43,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-12,13:03:43
Pengguna Google,aplikasi erorr gak bisa login,1,2025-06-12 12:52:18,"Hai Jeremias, kami mohon maaf terkait kendala login Anda. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda. Kami siap membantu dan sangat menghargai jika Anda dapat mengirimkan screenshot kendala yang dialami melalui email cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -VA",2025-06-12,12:52:18
Pengguna Google,"Harga tiket Pesawat pada etalase sangat jauh berbeda ketika akan melakukan pembayaran. Kalau tidak jeli, akan merugikan konsumen. tolong sesuaikan dulu harganya. Harga dietalase sesuai dgn yg akan dibayar.",2,2025-06-12 12:28:19,"Halo Kak, terima kasih banyak atas ratingnya, semoga Kakak tetap nyaman dan selau setia menjadi pelanggan Traveloka. Yuk Kak pantengin terus Traveloka Lifestyle Super App karna kami selalu berikan promo-promo yg menarik loooh, jangan sampai ketinggalan ya :)",2025-06-12,12:28:19
Pengguna Google,sangat memuaskan,5,2025-06-12 12:07:18,"Hai Kak, terima kasih atas feedbacknya. Jika Kakak memiliki saran, silakan sampaikan melalui fitur Message Center di kanan atas homepage Traveloka App agar kami dapat terus meningkatkan layanan kami. Pantau terus Traveloka untuk penawaran spesial lainnya!",2025-06-12,12:07:18
Pengguna Google,🥰,5,2025-06-12 11:55:18,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-06-12,11:55:18
Pengguna Google,sangat terbantu adanya traveloka semua lengkap,5,2025-06-12 10:51:19,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-12,10:51:19
Pengguna Google,"koq susah bgt skrng mau dbuka,tambah lama makin jelek nie traveloka",1,2025-06-12 10:49:27,"Hai Ya2k, mohon maaf atas ketidaknyamanannya. Pastikan kamu update aplikasi Traveloka versi terbaru dan jaringan dalam keadaan stabil. Jika masih berkendala, mohon hubungi kami melalui email cs@traveloka.com agar dapat kami bantu pengecekan lebih lanjut. Terima kasih atas kesabaran Anda. -BM",2025-06-12,10:49:27
Pengguna Google,"baru kali ini tiket pesawat saya di batalkan maskapai saat last minute.. tidak bisa reschedule, hanya bisa refund itupun hanya kembali 20%.. asuuu...",5,2025-06-12 10:47:50,"Hai Rizal, kami mohon maaf terkait masalah dengan pemesanan Anda. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. -LN",2025-06-12,10:47:50
Pengguna Google,Good,5,2025-06-12 10:42:51,"Hey there! We are so grateful for your support. We hope you continue to enjoy our products and offers. If you have any additional feedback or suggestions, feel free to chat with our Customer Service by tapping the chat bubble icon at the top right of the Traveloka App homepage. Our team would be delighted to assist you. Thank you!",2025-06-12,10:42:51
Pengguna Google,sangat bagus,5,2025-06-12 10:36:16,"Hai Kak, terima kasih atas feedbacknya. Jika Kakak memiliki saran, silakan sampaikan melalui fitur Message Center di kanan atas homepage Traveloka App agar kami dapat terus meningkatkan layanan kami. Pantau terus Traveloka untuk penawaran spesial lainnya!",2025-06-12,10:36:16
Pengguna Google,bagus,4,2025-06-12 10:34:09,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-12,10:34:09
Pengguna Google,"harga murah hanya jebakan, setelah di booking, jadwal di rubah, dan kita harus nambah biaya lagi untuk re schedule ke maskapai yang lain dan proses refund sangat ribet.",1,2025-06-12 09:46:22,"Hai Didi, kami mohon maaf terkait masalah dengan pemesanan Anda. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui email ke cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -AN",2025-06-12,09:46:22
Pengguna Google,ok,5,2025-06-12 09:17:22,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-06-12,09:17:22
Pengguna Google,gampang di pahami juga cepat proses nya,5,2025-06-12 09:05:57,"Hai Kak, senang sekali dapat rating bagus dari Kakak. Semoga Kakak selalu setia menjadi pelanggan Traveloka, ya. Jika ada masukan atau saran, jangan sungkan untuk chat Customer Service kami dengan cara tap ikon chat bubble di kanan atas homepage Traveloka App. Tim kami akan segera membantu Kakak. Terima kasih!",2025-06-12,09:05:57
Pengguna Google,sangat keren dan membantu,4,2025-06-12 08:34:07,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-12,08:34:07
Pengguna Google,mantap,5,2025-06-12 05:52:52,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-12,05:52:52
Pengguna Google,oke,5,2025-06-12 05:01:12,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-06-12,05:01:12
Pengguna Google,"lama, eror mulu mau buat pesen",2,2025-06-12 04:39:11,"Hai Ayu, mohon maaf atas kendala yang Anda alami dengan aplikasi kami. Anda dapat update aplikasi ke versi terbaru dan clear cache. Mohon kirimkan screenshot terkait melalui email cs@traveloka.com untuk membantu kami menyelidiki masalah ini dan memastikan pengalaman yang lebih lancar di masa mendatang. Terima kasih. -AL",2025-06-12,04:39:11
Pengguna Google,kereeeennnn,5,2025-06-12 03:45:04,"Hello! Thank you very much for the positive review. If you have any additional feedback, please feel free to contact us through our Message Center, which can be accessed via the Traveloka App homepage. We would be more than happy to assist you. Stay tuned for more exciting updates and offers on Traveloka!",2025-06-12,03:45:04
Pengguna Google,"first time pake nih apk buat beli tiket pesawat , stlah pembayaran di suruh pencet tombol check in, sudah di pencet tapi cuma masuk ke menu biasa ,alhasil pas dateng ke bandara tiket di tolak krna alasan belum check in, padahal di email tulisan ""chek in disini"" sudah di pencet halah",1,2025-06-12 03:31:49,"Hai Shimo, kami mohon maaf terkait masalah dengan pemesanan Anda. Sayangnya, kami tidak dapat menemukan kasus yang sesuai dengan deskripsi Anda di sistem kami. Untuk membantu kami memahami kendala yang Anda alami, silakan hubungi kami melalui cs@traveloka.com. Tim kami siap membantu Anda dan mencari solusi terbaik. Terima kasih. -AL",2025-06-12,03:31:49
Pengguna Google,bagus,5,2025-06-12 03:27:25,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-12,03:27:25
Pengguna Google,nice,5,2025-06-12 03:22:38,"Thank you for your positive feedback! If you have any suggestions for improvement, please feel free to share them with us through the Message Center feature at the top right of the Traveloka App homepage. Do stay tuned for more interesting updates and offers from Traveloka!",2025-06-12,03:22:38
Pengguna Google,"min pengguna baru vouchernya beneran bisa dipake gak, turunin harga min dibawah 1jt dong ,tanggal 12 sampe besok sampe 16. bantuin turunin mim, biasanya sering ganti2 harga",3,2025-06-12 01:55:27,"Hai Sadna, mohon maaf atas ketidaknyamanannya. Pastikan untuk cek syarat dan ketentuan promo saat akan menggunakan. Tim kami senantiasa berusaha sebaik mungkin memberikan harga paling kompetitif. Namun, penetapan harga di platform kami bergantung pada mitra. Jika ada pertanyaan lebih lanjut, mohon hubungi kami melalui email cs@traveloka.com. -AL",2025-06-12,01:55:27
Pengguna Google,terbaik,5,2025-06-12 01:55:15,"Halo Kak, terima kasih banyak atas ratingnya. Jika Kakak memiliki saran, jangan ragu untuk menghubungi kami melalui Message Center yang dapat diakses melalui homepage Traveloka App. Kami akan dengan senang hati membantu Kakak. Nantikan promo menarik lainnya di Traveloka, ya!",2025-06-12,01:55:15
